name,addr,latitude,longitude,tel
기아오토큐 동소문점,서울특별시 성북구 성북로2길 40(동소문동1가),37.5896639,127.00799,02-744-0609
기아오토큐 봉천점,서울특별시 관악구 봉천로 342(봉천동),37.48464185,126.9380977,02-889-8282
기아오토큐 신당중부점,서울특별시 중구 동호로 198(신당동),37.5557277,127.0101871,02-2238-8490
기아오토큐 자양점,서울특별시 광진구 자양로 46(자양동),37.53220362,127.0859534,02-3436-8585
기아오토큐 정릉점,서울특별시 성북구 솔샘로 41(정릉동),37.61131379,127.0050477,02-918-2200
기아오토큐갈현점,서울특별시 은평구 서오릉로 221(구산동),37.61474785,126.9091844,02-356-0652
기아오토큐명동점,서울특별시 중구 삼일대로2길 90(주자동),37.56099226,126.9895799,02-2275-5998
기아오토큐역촌점,서울특별시 은평구 진흥로 41(역촌동),37.60099104,126.9196693,02-356-3091
기아자동차 중계점,서울특별시 노원구 덕릉로77길 6(중계동),37.65504316,127.0739044,02-933-0004
기아자동차(주)강서서비스센터,서울특별시 강서구 양천로 542(등촌동),37.55851848,126.8590192,02-2627-0007
기아자동차공업사,서울특별시 금천구 시흥대로 76(시흥동),37.44074519,126.9037577,02-805-4841
기아자동차㈜ 시흥서비스센터,서울특별시 금천구 시흥대로51길 20(시흥동),37.45237104,126.8983472,02-890-2605
기아카클리닉 잠실점,서울특별시 송파구 도곡로62길 5(잠실동),37.50428582,127.0771536,02-412-0290
기은오토플랜,서울특별시 강남구 논현로18길 23(개포동),37.4780824,127.0468734,02-579-3517
기택공업사,서울특별시 용산구 이촌로 74-1,37.52548937,126.9566946,02-712-3500
기흥오토서비스한남,서울특별시 용산구 한남대로21길 23(한남동),37.53385842,127.0065441,02-595-0077
길 모터스,서울특별시 구로구 시흥대로 531(구로동),37.48094907,126.899232,02-868-4456
길동점기아오토큐,서울특별시 강동구 양재대로 1523(천호동),37.54188888,127.1411111,02-474-8585
길명자동차공업사,서울특별시 강동구 양재대로 1562(길동),37.54488608,127.1431094,02-473-5867
길자동차공업사,서울특별시 금천구 시흥대로 440(독산동),37.472858,126.898882,02-856-8157
김부장자동차공업사,서울특별시 영등포구 신길로 110(신길동),37.50200142,126.9104712,02-848-6703
김성수자동차정비서비스,서울특별시 동대문구 답십리로 179(답십리동),37.57303589,127.0601245,02-2249-1252
김천자동차써비스,서울특별시 성북구 보국문로16길 8(정릉동),37.61029096,127.0097809,02-917-6367
까치자동차공업사,서울특별시 강서구 강서로19길 3(화곡동),37.5335467,126.8453581,02-2693-0500
깨끗한자동차나라,서울특별시 성동구 동일로 121,37.543508,127.064313,02-462-3456
꺼꾸리자동차공업사,서울특별시 서초구 방배중앙로19길 9(방배동),37.48955982,126.9869735,02-584-2973
꾸밈카센타,서울특별시 송파구 성내천로23길 3,37.502606,127.144968,02-407-4891
꿈꾸는 자동차,서울특별시 금천구 탑골로 21(시흥동),37.452035,126.9114717,02-891-2300
나경카센타,서울특별시 중랑구 중랑천로 310-1(묵동),37.6124799,127.0731466,02-972-6277
나산자동차공업사,서울특별시 서대문구 증가로30길 29-6(북가좌동),37.58431386,126.9132942,02-304-6364
나인오토주식회사,서울특별시 양천구 국회대로 228(신정동),37.52897427,126.8603781,02-2692-9981
나인오토주식회사,서울특별시 양천구 국회대로 228(신정동),37.528933,126.860367,02-2697-8204
나인원모터스,서울특별시 구로구 구일로 90-15(구로동),37.49340725,126.8727487,02-851-2021
난곡자동차공업사,"서울특별시 관악구 난곡로 90-39, 702호(신림동, 월드아파트)",37.46307645,126.9196896,02-865-3342
난곡점 현대자동차,"서울특별시 관악구 난곡로 55, 229동 2001호(신림동, 관악산휴먼시아)",37.45974172,126.9207528,02-852-8355
남가좌동부점 현대자동차,서울특별시 서대문구 모래내로 255(남가좌동),37.576334,126.9268285,02-304-9434
남가좌점 기아오토큐,서울특별시 서대문구 모래내로 257(남가좌동),37.57641225,126.9268925,02-376-3888
남강자동차공업사,서울특별시 금천구 문성로 61(독산동),37.47722708,126.910427,02-863-9651
남도자동차공업사,서울특별시 강서구 양천로47길 30(가양동),37.57173674,126.8378478,02-2668-8402
남부자동차공업사,"서울특별시 금천구 가산로 99, 101동 302호(가산동, 두산위브아파트)",37.47615677,126.8912894,02-836-6226
남부자동차정비공업사,서울특별시 금천구 가산로 88(독산동),37.47403542,126.894751,02-863-3262
남부카센타,서울특별시 강남구 선릉로 34(개포동),37.48284663,127.0607874,02-579-1976
남서울모터스,서울특별시 영등포구 가마산로 375(대림동),37.50213159,126.8993629,02-847-7833
남서울자동차공업사,서울특별시 영등포구 신풍로 58(신길동),37.49991584,126.9124858,02-832-1757
남성공업사,서울특별시 동대문구 왕산로 146(용두동),37.57805341,127.0399995,02-967-1235
남성대공업사,서울특별시 송파구 송파대로 52 (장지동),37.47537219,127.1275322,02-400-3863
남성자동차공업사,서울특별시 영등포구 도림로141길 6(문래동4가),37.51464889,126.892714,02-2676-7425
남성카독크,서울특별시 강동구 고덕로61길 112(고덕동),37.55967872,127.1516451,02-441-0585
남양자동차공업사,"서울특별시 은평구 갈현로 231-1, 1층(갈현동)",37.61780168,126.9148945,02-738-6848
남양카써비스,"서울특별시 강북구 한천로150길 56, 1층(수유동)",37.6438281,127.0255696,02-999-7326
남영카센타,서울특별시 서초구 동광로 12(방배동),37.4907424,126.9840568,02-593-2333
남일모터스,서울특별시 동대문구 한천로2길 6(장안동),37.5633488,127.0587604,02-2244-3333
남진자동차공업사,서울특별시 금천구 남부순환로 1360(독산동),37.4792416,126.9018991,02-858-3836
남현자동차공업사,서울특별시 관악구 남부순환로 2014(남현동),37.47552818,126.9725024,02-521-4200
내발산점 기아오토큐,서울특별시 강서구 강서로 312(내발산동),37.55346953,126.8370832,02-3663-9337
내방자동차공업사,서울특별시 서초구 서초대로 45(방배동),37.4862329,126.9873897,02-3476-8887
내친구카,서울특별시 은평구 갈현로 154-1(구산동),37.61171808,126.9116563,070-7393-9382
네오모터스,서울특별시 강남구 영동대로112길 57(삼성동),37.51595585,127.0649359,02-3444-7415
넥스트레벨 역삼점,"서울특별시 서초구 명달로 97-12, C동 101호(서초동, 트라움하우스5차)",37.48664988,127.0033164,02-538-5989
노바모터스,서울특별시 성동구 동일로 299-1,37.5581476,127.0726287,070-7518-1234
노벨자동차공업사,서울특별시 서초구 방배중앙로 148(방배동),37.49219221,126.9869777,02-3477-2246
노원자동차공업사,서울특별시 노원구 한글비석로14길 26,37.65847661,127.0770188,02-932-8833
노원자동차마을,서울특별시 노원구 노원로 472(상계동),37.65848141,127.0656475,02-937-4194
노원자동차마을 중계점,서울특별시 노원구 덕릉로 682-1,37.65859298,127.075396,02-951-5376
노원자동차마을(하이카상계점),서울특별시 노원구 노원로 452,37.65700516,127.0669221,02-937-0909
녹번점 현대자동차,서울특별시 은평구 진흥로 126(녹번동),37.60735562,126.9242847,02-358-8204
논현점기아오토큐,서울특별시 강남구 선릉로131길 26(논현동),37.51741983,127.0388197,02-554-7110
누리에자동차공업사,서울특별시 은평구 연서로13길 30-1(구산동),37.61037503,126.912812,02-388-6264
뉴 티스테이션 한남점,서울특별시 용산구 한남대로 80,37.5357253,127.006413,02-790-2921
뉴그린카센타,서울특별시 마포구 월드컵북로12안길 13(성산동),37.56241269,126.9150689,02-325-4390
뉴대광자동차공업사,서울특별시 강서구 방화대로 348(방화동),37.57184861,126.8169929,02-2664-6400
뉴명성자동차공업사,서울특별시 마포구 모래내로3길 16(성산동),37.56563805,126.904657,02-305-6481
뉴본웍스,서울특별시 강서구 양천로49길 16(가양동),37.56947521,126.8410037,02-3663-8956
뉴신일자동차공업사,서울특별시 마포구 창전로 42(구수동),37.54611895,126.9323436,02-711-6259
뉴에이앤피모터스,서울특별시 송파구 백제고분로 484 1층,37.513506,127.114478,02-419-0911
뉴월드카센타,서울특별시 성북구 한천로 564-1(석관동),37.6103378,127.0634967,02-957-9928
뉴창조모터스,서울특별시 강서구 남부순환로 223-17(외발산동),37.54618873,126.8225033,02-2665-8811
뉴티스테이션 방배점,서울특별시 서초구 효령로 225(서초동),37.48380377,127.0086744,02-3471-1918
뉴티스테이션서초점,서울특별시 서초구 효령로 386(서초동),37.48761254,127.0261892,02-585-9790
뉴현대자동차공업사,서울특별시 영등포구 도신로4길 17-1(대림동),37.50197039,126.8962296,02-849-9488
뉴현대자동차공업사,서울특별시 마포구 망원로 65,37.55729493,126.9040095,02-324-8118
뉴훼미리자동차,서울특별시 강서구 화곡로66길 161(등촌동),37.55481085,126.8617426,02-3662-7520
늘봄카센타,서울특별시 강남구 언주로148길 23(논현동),37.520931,127.0364052,02-849-0258
늘좋은공업사,서울특별시 강동구 동남로85길 6(고덕동),37.56148837,127.1564111,02-426-5147
능동주유소 경정비,서울특별시 광진구 천호대로 584(능동),37.55563801,127.0825017,02-447-0748
다둥이네카센터,서울특별시 종로구 혜화로 46(혜화동),37.58958705,126.9994214,02-747-5224
다모아자동차(주),서울특별시 마포구 가양대로 117(상암동),37.58119166,126.877167,02-376-2300
다보현대자동차공업사,서울특별시 은평구 역말로 51(역촌동),37.60605352,126.9161746,02-387-3886
다산점 현대자동차,서울특별시 성북구 장위로 147(장위동),37.61423404,127.053111,031-557-8204
다와자동차공업사,서울특별시 노원구 석계로 39(월계동),37.61828894,127.063652,02-941-9106
다와자동차공업사,서울특별시 노원구 석계로 39,37.61828984,127.0636524,02-919-5154
다우카센타,서울특별시 성동구 둘레15길 12,37.5357496,127.0557086,02-462-5989
다원자동차공업사,서울특별시 서대문구 연희로 215(연희동),37.57617359,126.9350847,02-332-0807
닥터자동차공업사,"서울특별시 관악구 시흥대로164길 18, 101호(신림동)",37.4820567,126.9022514,02-855-2533
닥터카공업사,서울특별시 동작구 보라매로 85(신대방동),37.496991,126.927592,02-814-7879
달구벌카서비스,서울특별시 강북구 덕릉로 127-1(번동),37.63519396,127.0279521,02-905-9880
달구지정비숍,서울특별시 노원구 월계로 264(월계동),37.62512721,127.0513598,02-941-4464
달인자동차공업사,서울특별시 은평구 서오릉로 240(갈현동),37.61620626,126.9081046,02-352-5058
대건 카 크리닉,서울특별시 강동구 고덕로 29(암사동),37.55497934,127.1285273,02-476-2686
대건자동차공업사,서울특별시 강서구 양천로65길 11(염창동),37.55569187,126.8659822,02-6338-9965
대건카센타,서울특별시 노원구 섬밭로 26(공릉동),37.61916111,127.072539,02-975-3205
대경자동차공업사,서울특별시 송파구 송이로32길 24 (문정동),37.487991,127.1271873,02-449-3884
대경카센타,서울특별시 강동구 천중로 13(천호동),37.54598841,127.123339,02-475-7648
대광오토미션,서울특별시 은평구 수색로22길 2(수색동),37.58550898,126.8895102,02-306-6141
대광자동차공업사,서울특별시 양천구 곰달래로6길 21(신월동),37.52817894,126.8360373,02-2602-8517
대광자동차정비공업(주),서울특별시 구로구 중앙로 69(고척동),37.5036486,126.8615908,02-2616-1473
대광자동차정비센터,"서울특별시 양천구 화곡로 6, 213~214, 218~225, 515~516호(신월동)",37.53881422,126.8226108,02-2603-1121
대교자동차공업사,서울특별시 구로구 부일로 815번길 66(온수동),37.49322588,126.814776,02-2619-2296
대교자동차공업사,서울특별시 광진구 아차산로 498(광장동),37.54126478,127.0968128,02-457-6530
대교카센타,서울특별시 용산구 원효로 131,37.53400958,126.9576388,02-712-8561
대기자동차공업사,서울특별시 서대문구 독립문로 25(옥천동),37.56974293,126.961138,02-363-1301
대길자동차공업사,서울특별시 구로구 구로중앙로27길 8(구로동),37.49843438,126.8853013,02-861-2727
대길자동차공업사,서울특별시 강남구 선릉로90길 70(대치동),37.50549687,127.0548851,02-552-2225
대길자동차공업사,서울특별시 구로구 구로중앙로 107(구로동),37.49821382,126.8858682,02-2618-5101
대길카공업사,서울특별시 영등포구 신풍로14길 14(신길동),37.49861944,126.9147862,02-843-9859
대덕상사,서울특별시 금천구 남부순환로 1352(독산동),37.47908891,126.901117,02-867-3024
대덕자동차공업사,서울특별시 성동구 가람길 281,37.55930792,127.0689261,02-2244-0440
대도자동차공업사,서울특별시 종로구 사직로 104(필운동),37.57583774,126.9702427,02-733-5588
대동카센타,서울특별시 은평구 서오릉로 263(구산동),37.61763119,126.9061831,02-359-4698
대동카센타,서울특별시 성동구 뚝섬로 344,37.5402019,127.049034,02-498-0232
대륙공업사,서울특별시 성동구 광나루로 184(성수동1가),37.55086023,127.0504365,02-467-7148
대륭자동차공업사,"서울특별시 금천구 가산디지털2로 14, B-204호(가산동, 대륭테크노타운)",37.469683,126.8842557,02-2029-8480
대륭자동차정비㈜,서울특별시 성동구 성수이로22길 40(3~4층),37.543403,127.061336,02-463-0214
대림씨에스(주),"서울특별시 도봉구 도봉로140길 32, 외 748-20(창동)",37.66083649,127.043926,02-906-1500
대림월드자동차공업사,서울특별시 영등포구 대림로27길 10(대림동),37.49502156,126.8986114,02-848-4293
대림자동차공업사,서울특별시 영등포구 대림로 188(대림동),37.49773395,126.899032,02-846-5298
대림자동차공업사,서울특별시 송파구 중대로 204(가락동),37.49996027,127.1269116,02-430-9874
대림자동차공업사,서울특별시 서대문구 불광천길 86(북가좌동),37.57967113,126.9065607,02-375-1230
대림자동차공업사,서울특별시 구로구 남부순환로105길 100(가리봉동),37.48093432,126.8877667,02-2684-3300
대림자동차공업사,서울특별시 구로구 남부순환로105길 100(가리봉동),37.48093613,126.8877674,02-894-7330
대림점기아오토큐,서울특별시 영등포구 대림로 229(대림동),37.50101567,126.8968313,02-847-5008
대명공업사,서울특별시 중랑구 면목로55길 29 (면목동),37.5841347,127.0866291,02-491-9476
대명매직카센타,서울특별시 용산구 한강대로57길 22,37.53483573,126.9726875,02-792-7377
대명오토,서울특별시 서초구 강남대로23길 14(양재동),37.47697191,127.0377841,02-2057-0994
대명오토,서울특별시 중랑구 망우로36길 4(상봉동),37.59383538,127.0773512,02-433-5482
대명자동차공업사,서울특별시 성북구 화랑로 268(석관동),37.61152963,127.0588113,02-963-8582
대명자동차공업사,서울특별시 금천구 가산로 53(독산동),37.47142359,126.8969169,02-853-3485
대명자동차공업㈜,서울특별시 성동구 고산자로 354,37.57120414,127.038334,02-2292-0105
대명카,서울특별시 송파구 성내천로 278-3 (마천동),37.49564181,127.1542633,02-443-6873
대명카센타,서울특별시 강동구 상암로63길 6(명일동),37.54674614,127.1541004,02-428-3941
대명카센타,서울특별시 중랑구 겸재로28길 48(면목동),37.5853614,127.0830815,02-432-7251
대명카수리샵,"서울특별시 금천구 시흥대로 97, 유통상가 20-139호",37.44468212,126.9010724,02-892-7070
대박자동차공업사,서울특별시 성북구 정릉로12길 75(정릉동),37.60547744,127.0024093,02-919-2137
대방자동차공업사,서울특별시 동작구 등용로 21(상도동),37.505593,126.936212,02-822-7676
대방점 기아오토큐,서울특별시 동작구 상도로 19(대방동),37.500082,126.9226253,02-824-8122
대방점 현대자동차,서울특별시 동작구 보라매로7길 6(신대방동),37.49429782,126.926833,02-817-0015
대보모터스,"서울특별시 마포구 월드컵로34길 13, 1층 106호(성산동, 207호,208호)",37.56544632,126.9035481,02-376-0615
대산자동차공업사,서울특별시 양천구 남부순환로 57길 27(신월동),37.534935,126.8311101,02-2606-1225
대산자동차공업사,서울특별시 강서구 가로공원로 237(화곡동),37.53866788,126.8419483,02-6449-7084
대산자동차정비센타,서울특별시 강서구 화곡로64길 63(등촌동),37.55630228,126.8566872,02-3661-1414
대산자동차종합정비,서울특별시 영등포구 영등포로18길 8(양평동1가),37.52139401,126.8913649,02-2671-5180
대산카독크,서울특별시 송파구 마천로 88(오금동),37.50670864,127.1298751,02-443-5521
대산카독크,서울특별시 송파구 마천로 88 (오금동),37.50671026,127.1298747,02-430-3235
대성공업사,서울특별시 용산구 후암로 33-6(후암동),37.54904366,126.9772405,02-754-8655
대성모터스,"서울특별시 금천구 서부샛길 606, B122호(가산동, D-POLIS 지식산업센터)",37.47995413,126.8770095,02-861-8861
대성모터스,서울특별시 구로구 구로동로 3(가리봉동),37.48230288,126.8867471,02-2612-7784
대성모터스,서울특별시 구로구 구로동로 3(가리봉동),37.48230207,126.8867483,02-863-0058
대성부분정비센타,서울특별시 송파구 백제고분로 349(석촌동),37.50453577,127.1049511,02-414-4755
대성자동밋션,서울특별시 양천구 중앙로32길 75(신정동),37.52077001,126.8616713,02-2645-2748
대성자동밋션,서울특별시 양천구 중앙로32길 75(신정동),37.520736,126.861667,02-2611-7788
대성자동차공업사,서울특별시 영등포구 디지털로 421(대림동),37.49392282,126.9047225,02-849-6800
대성자동차공업사,"서울특별시 광진구 긴고랑로 15, (중곡1동 239-56)",37.56387045,127.0782219,02-499-1533
대성자동차공업사,서울특별시 구로구 고척로22길 20-8(개봉동),37.500723,126.8463287,02-838-5737
대성자동차공업사,서울특별시 영등포구 가마산로46길 14(대림동),37.50123027,126.9009125,02-847-2797
대성자동차공업사,서울특별시 영등포구 가마산로46길 6(대림동),37.50178648,126.9001841,02-832-7465
대성자동차공업사,서울특별시 중랑구 동일로 514(면목동),37.57627249,127.0800773,02-468-7722
대성자동차공업사,"서울특별시 구로구 고척로21가길 1, 1층(개봉동)",37.50228133,126.8458829,02-2611-7834
대성자동차공업사,서울특별시 마포구 독막로 29(합정동),37.54846815,126.9167379,02-332-5192
대성자동차공업사,서울특별시 동작구 사당로17길 35(사당동),37.484756,126.9733208,02-534-3247
대성자동차공업사,서울특별시 성북구 화랑로 39(하월곡동),37.6028784,127.0368467,02-918-2795
대성자동차공업사,서울특별시 노원구 공릉로 305(하계동),37.63446529,127.0714705,02-979-4114
대성자동차공업사,서울특별시 서대문구 거북골로 215-1(북가좌동),37.57929187,126.9073253,02-306-3224
대성자동차공업사,서울특별시 강북구 덕릉로 159(번동),37.63559259,127.0314065,02-989-4093
대성자동차공업사,서울특별시 양천구 곰달래로6길 6(신월동),37.52936005,126.8349297,02-2698-8005
대성자동차공업사,서울특별시 영등포구 도림로 481(문래동4가),37.51640876,126.8901004,02-2676-0727
대성자동차공업사,서울특별시 금천구 은행나무로 29(시흥동),37.45112163,126.9056596,02-895-2267
대성자동차공업사,서울특별시 동작구 여의대방로24길 46(신대방동),37.4979086,126.922863,02-821-6274
대성자동차공업사,서울특별시 중랑구 용마산로 372 (면목동),37.5850009,127.0946771,02-432-3007
대성자동차공업사,서울특별시 구로구 개봉로19길 67(개봉동),37.49372447,126.8541794,02-2616-6632
대성자동차공업사,서울특별시 도봉구 시루봉로 295(도봉동),37.67140766,127.0417932,02-3491-3002
대성자동차정비공업사,"서울특별시 양천구 등촌로 172, ,22(목동)",37.54513461,126.8626078,02-2645-0500
대성자동차정비센타,서울특별시 강서구 남부순환로 223-35(외발산동),37.54613084,126.8236138,02-2658-0311
대성정비공업사,서울특별시 영등포구 도림로141길 24(문래동4가),37.51359428,126.8913498,02-2633-7109
대성카센타,서울특별시 강북구 삼각산로 135(수유동),37.64118373,127.0192737,02-998-3657
대성카센타,"서울특별시 성동구 금호로 41, 나동(금호동4가)",37.54745618,127.0250171,02-2297-0510
대성카센타,서울특별시 중랑구 봉화산로 97-1 (중화동),37.6024885,127.0851929,02-491-3890
대성카써비스센타,서울특별시 강동구 올림픽로92길 30(천호동),37.54756821,127.1284197,02-485-4271
대성카정비공업사,서울특별시 강동구 천중로51길 118(명일동),37.54606262,127.1451619,02-472-3962
대성카정비센타,서울특별시 중구 다산로29길 6(신당동),37.56094489,127.0137293,02-2238-5179
대성타이어(주),서울특별시 금천구 시흥대로 324(독산동),37.462526,126.898053,02-896-2877
대송자동차공업사,서울특별시 금천구 금하로1길 3(독산동),37.45211207,126.8924233,02-899-3978
대승카센터,서울특별시 성동구 성수일로 87(성수동1가),37.54822037,127.0509154,02-462-0204
대신자동차공업사,서울특별시 동대문구 천호대로83길 72(장안동),37.56520025,127.0662585,02-2243-2370
대신자동차공업사,서울특별시 송파구 오금로36길 56(가락동),37.49924637,127.1222457,02-402-6358
대신자동차공업사,"서울특별시 광진구 자양로 302, (구의동 31-12)",37.552342,127.0929183,02-454-5258
대신자동차서비스,서울특별시 성북구 화랑로 195(상월곡동),37.60831473,127.051667,02-912-9708
대신카모터스,서울특별시 성동구 마장로26길 5,37.5658388,127.0352335,02-2292-2155
대신카서비스,서울특별시 노원구 덕릉로129길 19,37.67252145,127.0818484,02-934-5325
대신카센타,서울특별시 강동구 동남로82길 13(고덕동),37.56066556,127.1576443,02-3426-5240
대신카센타,서울특별시 중랑구 망우로67가길 11(망우동),37.60266507,127.1020359,02-496-0956
대신카프라자,서울특별시 은평구 연서로17길 24(갈현동),37.6132707,126.915017,02-353-0335
대아상사,"서울특별시 중랑구 용마산로 296-2, (면목동)",37.57878088,127.0916841,02-495-9494
대연카센터,서울특별시 강북구 삼양로 432-1(수유동),37.64216916,127.0167954,02-900-5860
대영모터스,서울특별시 서초구 언남3길 7(양재동),37.47259297,127.0408585,02-3462-8560
대영모터스,서울특별시 강서구 월정로 146(화곡동),37.53205457,126.8373225,02-2696-0685
대영운수(주),서울특별시 송파구 충민로6길 61-22(장지동),37.48001345,127.1368909,02-400-4665
대영자동차공업사,"서울특별시 동대문구 장한로12길 78, 가동(장안동)",37.56434014,127.0716976,02-842-8888
대영자동차공업사,서울특별시 동작구 사당로23길 54(사당동),37.485992,126.9756043,02-535-5777
대영자동차공업사,서울특별시 강북구 덕릉로28길 29(미아동),37.63327953,127.0243353,02-905-5445
대영자동차공업사,서울특별시 중랑구 망우로 330(상봉동),37.5970175,127.0891,02-433-6129
대영자동차공업사,서울특별시 양천구 곰달래로 8(신월동),37.529603,126.8336428,02-2690-6877
대영자동차공업사,서울특별시 성북구 안암로 87(안암동5가),37.58371492,127.0302133,02-926-5587
대영자동차공업사,서울특별시 구로구 개봉로1길 38(개봉동),37.48519772,126.8545548,02-2617-4972
대영자동차서비스,서울특별시 중구 청파로 457(중림동),37.56006275,126.9678329,02-732-6367
대왕자동차공업사,서울특별시 서대문구 세검정로 70(홍제동),37.59381898,126.9481713,02-395-1815
대왕자동차공업사,서울특별시 서대문구 모래내로 301(홍은동),37.57858644,126.9309336,02-373-8034
대왕자동차공업사,서울특별시 금천구 독산로 29(시흥동),37.449911,126.905514,02-855-5444
대우바로정비시흥코너,서울특별시 금천구 시흥대로 356(독산동),37.46523482,126.8979613,02-896-9647
대우송파바로정비코너,서울특별시 송파구 삼전로1길 6 (잠실동),37.502034,127.08562,02-413-1554
대우자동차 명지,서울특별시 서대문구 증가로 105(남가좌동),37.57625489,126.9253753,02-309-9108
대우자동차공업사,서울특별시 송파구 거마로15길 1(거여동),37.49740146,127.1458371,02-403-8041
대우자동차정비공업사,서울특별시 은평구 역말로 26(역촌동),37.60556701,126.9132113,02-353-2456
대우종합카써비스,서울특별시 강동구 고덕로 87(암사동),37.55491243,127.1349605,02-429-6326
대운카서비스,서울특별시 강동구 올림픽로104길 11(암사동),37.55573486,127.1303027,02-3427-8508
대운카센타,서울특별시 노원구 동일로183길 30(공릉동),37.62308973,127.071865,02-975-4819
대운카클리닉,서울특별시 강동구 양재대로91길 80(성내동),37.5289775,127.1317932,02-471-2997
대원자동차,서울특별시 성동구 동일로 213(송정동),37.55097391,127.0687135,02-2242-1207
대원자동차공업사,서울특별시 송파구 삼전로2길 31(삼전동),37.50049031,127.0877679,02-416-1466
대원자동차공업사,서울특별시 강북구 솔샘로67길 92(미아동),37.62121474,127.027399,02-987-0230
대원자동차공업사,"서울특별시 양천구 목동남로4길 6-23, 207동 703호(신정동, 목동2차우성아파트)",37.50760051,126.8651091,02-873-1800
대원자동차공업사,서울특별시 양천구 신월로 111(신월동),37.51631199,126.8362043,02-2692-2434
대원자동차공업사,서울특별시 금천구 독산로92길 11(독산동),37.473918,126.904179,02-838-3378
대원카공업사,서울특별시 광진구 긴고랑로 88(중곡동),37.56048487,127.0851213,02-2261-6227
대원카공업사,서울특별시 광진구 긴고랑로 88(중곡동),37.56048667,127.0851211,02-2201-6227
대원카서비스,서울특별시 용산구 청파로 333(청파동1가),37.54932542,126.969694,02-714-8702
대원카센타,서울특별시 성동구 자동차시장1길 103(용답동),37.56021527,127.0691643,02-2212-4291
대원카센타,서울특별시 중랑구 용마산로118길 90(망우동),37.60117075,127.1055472,02-432-1489
대원카센타,서울특별시 중랑구 용마산로118길 71 (망우동),37.6012212,127.1045094,02-432-1498
대원카써비스,서울특별시 광진구 자양로3길 12(자양동),37.53082901,127.085605,02-454-9889
대원카써비스,서울특별시 강서구 까치산로 150(화곡동),37.55059618,126.8523719,02-2695-4633
대유자동차공업사,서울특별시 서초구 강남대로79길 6(반포동),37.50547921,127.0233165,02-547-8279
대은자동차공업사,서울특별시 강서구 강서로74길 20(가양동),37.56727704,126.842069,02-2658-6265
대일자동차공업사,서울특별시 광진구 동일로2길 2(자양동),37.53511896,127.0604227,02-467-3730
대일차사랑자동차(주),서울특별시 중랑구 중랑천로14길 24(중화동),37.5941361,127.0738844,02-435-0701
대일카센타,서울특별시 서대문구 응암로 47(북가좌동),37.57776506,126.9093158,02-372-6046
대조점기아오토큐,서울특별시 은평구 연서로 164(대조동),37.61341091,126.9179679,02-382-8585
대종모터스,서울특별시 마포구 모래내로 89(성산동),37.5667819,126.9127326,02-307-8481
대지자동차공업사,서울특별시 동대문구 전농로 109(답십리동),37.57467793,127.0572687,02-2245-3677
대지카공업사,서울특별시 강서구 국회대로7길 178(화곡동),37.52912583,126.8509513,02-2605-9392
대지카센타,서울특별시 강북구 덕릉로 170(번동),37.63517345,127.0327141,02-986-8035
대진여객㈜,서울특별시 성북구 보국문로 204(정릉동),37.61801932,126.9987289,02-941-3452
대진자동차공업사,서울특별시 중랑구 봉화산로 89(중화동),37.60220985,127.0842775,02-438-5048
대진자동차공업사,서울특별시 용산구 한강대로14길 16(한강로3가),37.52477457,126.9650134,02-792-7755
대진자동차공업사,서울특별시 금천구 범안로11길 10(독산동),37.467112,126.891829,02-893-7233
대창자동차공업사,서울특별시 강북구 도봉로 99(미아동),37.61788481,127.0291438,02-989-8737
대청카센타,서울특별시 강남구 개포로140길 6(일원동),37.4952067,127.0858249,02-3411-2503
대치북부점현대자동차(주),서울특별시 강남구 선릉로 336(대치동),37.49977853,127.0517136,02-567-6900
대치점기아오토큐,서울특별시 강남구 역삼로 559(대치동),37.50524179,127.0643458,02-558-8581
대치카센타,서울특별시 강남구 삼성로71길 5(대치동),37.50222603,127.0584658,02-562-4450
대하디젤자동차공업사,서울특별시 강서구 강서로74길 3(가양동),37.5678949,126.8414992,02-3661-1190
대한공업사,서울특별시 중구 다산로 87-1(신당동),37.55241169,127.0082521,02-2254-0288
대한상운(주) 소형자동차 자가정비업소,서울특별시 성동구 서울숲길 41(성수동1가),37.54848766,127.041833,02-464-3151
대한자동차공업사,서울특별시 마포구 성미산로 159(연남동),37.5647301,126.9238644,02-333-2262
대한자동차공업사,서울특별시 용산구 원효로58길 7,37.53588203,126.9635587,02-718-4332
대한자동차공업사,"서울특별시 노원구 화랑로51길 10, 1층(공릉동)",37.62375406,127.0898423,02-959-0337
대한자동차공업사,서울특별시 강서구 공항대로59길 80-8(등촌동),37.55499237,126.8635758,02-3665-9231
대한자동차공업사,서울특별시 노원구 중계로 170(중계동),37.65011429,127.0812306,02-932-2002
대한자동차공업사,서울특별시 마포구 포은로 134,37.55874992,126.903746,02-335-5591
대한자동차공업사,서울특별시 강서구 양천로 714(염창동),37.54929625,126.8750377,02-3661-9121
대한자동차서비스센타,서울특별시 광진구 동일로 126(화양동),37.5435976,127.0650802,02-497-4560
대한자동차정비공업사,서울특별시 서초구 서초중앙로8길 16(서초동),37.4865831,127.0163952,02-588-9096
대한카공업사,서울특별시 중랑구 중랑천로 34-1(면목동),37.58833221,127.0738265,02-433-1799
대한카센타,서울특별시 강동구 상암로41길 73(천호동),37.5493935,127.141168,02-488-6440
대현자동차공업사,서울특별시 관악구 봉천로 353(봉천동),37.48456278,126.9395641,02-874-2121
